Symbol,Datetime,Open,High,Low,Close,Volume,Best_Bid_Size,Best_Ask_Size,Total_Bid_Depth,Total_Ask_Depth,Spread
DOGE-USD,2025-04-27 02:00:00-04:00,0.17812,0.17832,0.17803,0.17828,32618.6,56.0,385.3,88672169.99999985,252546918.10000005,1.999999999999225e-05
DOGE-USD,2025-04-27 02:00:00-04:00,0.17812,0.17832,0.17803,0.17821,47924.4,6.8,3215.5,88684688.89999984,252529090.60000005,9.999999999982244e-06
DOGE-USD,2025-04-27 02:00:00-04:00,0.17812,0.17832,0.17803,0.17828,57000.5,56.0,25.6,88452068.29999985,252484465.90000007,2.000000000002e-05
DOGE-USD,2025-04-27 02:00:00-04:00,0.17812,0.17841,0.17803,0.17841,68266.9,56.0,385.3,89014899.59999982,252377613.70000008,1.000000000001e-05
DOGE-USD,2025-04-27 02:05:00-04:00,0.17843,0.17856,0.17843,0.17847,44601.8,1368.3,321.0,89216228.49999982,252379323.8000001,1.000000000001e-05
DOGE-USD,2025-04-27 02:05:00-04:00,0.17843,0.17856,0.17843,0.1785,56346.3,56.0,327.8,88318269.19999984,251727382.80000013,1.000000000001e-05
DOGE-USD,2025-04-27 02:05:00-04:00,0.17843,0.17863,0.17843,0.1786,709267.6,3034.8,378.3,88659152.99999984,252403548.4000001,1.000000000001e-05
DOGE-USD,2025-04-27 02:05:00-04:00,0.17843,0.17883,0.17843,0.17882,731644.1,2328.7,79.3,88535294.89999983,252354577.8000001,3.0000000000002247e-05
DOGE-USD,2025-04-27 02:05:00-04:00,0.17843,0.17883,0.17843,0.17877,743462.6,75.0,211.2,88730355.79999983,252370174.40000013,9.999999999982244e-06
DOGE-USD,2025-04-27 02:10:00-04:00,0.17875,0.1788,0.17869,0.1788,15897.4,2938.4,321.0,88653034.09999985,252394689.6000001,9.999999999982244e-06
DOGE-USD,2025-04-27 02:10:00-04:00,0.17875,0.17891,0.17869,0.1789,44123.7,11.0,321.0,88686071.89999986,252423581.30000013,9.999999999982244e-06
